# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-12-06 22:56:37 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10163000 PROVO RIVER AT PROVO, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10163000
#            TS   parameter     statistic     Description
#        143648       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143648_00060_00003	143648_00060_00003_cd
USGS	10163000	1991-10-14	133	A
USGS	10163000	1991-10-15	147	A
USGS	10163000	1991-10-16	171	A
USGS	10163000	1991-10-17	155	A
USGS	10163000	1991-10-18	122	A
USGS	10163000	1991-10-19	119	A
USGS	10163000	1991-10-20	117	A
USGS	10163000	1991-10-21	134	A
USGS	10163000	1991-10-22	125	A
USGS	10163000	1991-10-23	115	A
USGS	10163000	1991-10-24	102	A
USGS	10163000	1991-10-25	108	A
USGS	10163000	1991-10-26	109	A
USGS	10163000	1991-10-27	154	A
USGS	10163000	1991-10-28	125	A
USGS	10163000	1991-10-29	122	A
USGS	10163000	1991-10-30	122	A
USGS	10163000	1991-10-31	111	A
USGS	10163000	1991-11-01	111	A
USGS	10163000	1991-11-02	111	A
USGS	10163000	1991-11-03	83.0	A
USGS	10163000	1991-11-04	75.0	A
USGS	10163000	1991-11-05	74.0	A
USGS	10163000	1991-11-06	77.0	A
USGS	10163000	1991-11-07	75.0	A
USGS	10163000	1991-11-08	76.0	A
USGS	10163000	1991-11-09	71.0	A
USGS	10163000	1991-11-10	68.0	A
USGS	10163000	1991-11-11	65.0	A
USGS	10163000	1991-11-12	77.0	A
USGS	10163000	1991-11-13	69.0	A
USGS	10163000	1991-11-14	79.0	A
USGS	10163000	1991-11-15	73.0	A
USGS	10163000	1991-11-16	71.0	A
USGS	10163000	1991-11-17	75.0	A
USGS	10163000	1991-11-18	102	A
USGS	10163000	1991-11-19	78.0	A
USGS	10163000	1991-11-20	77.0	A
USGS	10163000	1991-11-21	76.0	A
USGS	10163000	1991-11-22	74.0	A
USGS	10163000	1991-11-23	70.0	A
USGS	10163000	1991-11-24	71.0	A
USGS	10163000	1991-11-25	68.0	A
USGS	10163000	1991-11-26	61.0	A
USGS	10163000	1991-11-27	58.0	A
USGS	10163000	1991-11-28	61.0	A
USGS	10163000	1991-11-29	62.0	A
USGS	10163000	1991-11-30	64.0	A
USGS	10163000	1991-12-01	61.0	A
USGS	10163000	1991-12-02	63.0	A
USGS	10163000	1991-12-03	62.0	A
USGS	10163000	1991-12-04	59.0	A
USGS	10163000	1991-12-05	67.0	A
USGS	10163000	1991-12-06	82.0	A
USGS	10163000	1991-12-07	84.0	A
USGS	10163000	1991-12-08	88.0	A
USGS	10163000	1991-12-09	87.0	A
USGS	10163000	1991-12-10	87.0	A
USGS	10163000	1991-12-11	85.0	A
USGS	10163000	1991-12-12	83.0	A
USGS	10163000	1991-12-13	82.0	A
USGS	10163000	1991-12-14	83.0	A
USGS	10163000	1991-12-15	83.0	A
USGS	10163000	1991-12-16	83.0	A
USGS	10163000	1991-12-17	84.0	A
USGS	10163000	1991-12-18	87.0	A
USGS	10163000	1991-12-19	88.0	A
USGS	10163000	1991-12-20	85.0	A
USGS	10163000	1991-12-21	85.0	A
USGS	10163000	1991-12-22	85.0	A
USGS	10163000	1991-12-23	85.0	A
USGS	10163000	1991-12-24	84.0	A
USGS	10163000	1991-12-25	84.0	A
USGS	10163000	1991-12-26	78.0	A
USGS	10163000	1991-12-27	62.0	A
USGS	10163000	1991-12-28	61.0	A
USGS	10163000	1991-12-29	61.0	A
USGS	10163000	1991-12-30	65.0	A
USGS	10163000	1991-12-31	69.0	A
USGS	10163000	1992-01-01	68.0	A
USGS	10163000	1992-01-02	72.0	A
USGS	10163000	1992-01-03	69.0	A
USGS	10163000	1992-01-04	66.0	A
USGS	10163000	1992-01-05	65.0	A
USGS	10163000	1992-01-06	66.0	A
USGS	10163000	1992-01-07	65.0	A
USGS	10163000	1992-01-08	61.0	A
USGS	10163000	1992-01-09	61.0	A
USGS	10163000	1992-01-10	61.0	A
USGS	10163000	1992-01-11	62.0	A
USGS	10163000	1992-01-12	60.0	A
USGS	10163000	1992-01-13	60.0	A
USGS	10163000	1992-01-14	66.0	A
USGS	10163000	1992-01-15	70.0	A
USGS	10163000	1992-01-16	66.0	A
USGS	10163000	1992-01-17	59.0	A
USGS	10163000	1992-01-18	58.0	A
USGS	10163000	1992-01-19	56.0	A:e
USGS	10163000	1992-01-20	55.0	A:e
USGS	10163000	1992-01-21	55.0	A:e
USGS	10163000	1992-01-22	58.0	A:e
USGS	10163000	1992-01-23	60.0	A:e
USGS	10163000	1992-01-24	62.0	A
USGS	10163000	1992-01-25	62.0	A
USGS	10163000	1992-01-26	62.0	A
USGS	10163000	1992-01-27	64.0	A
USGS	10163000	1992-01-28	63.0	A
USGS	10163000	1992-01-29	63.0	A
USGS	10163000	1992-01-30	63.0	A
USGS	10163000	1992-01-31	64.0	A
USGS	10163000	1992-02-01	63.0	A
USGS	10163000	1992-02-02	63.0	A
USGS	10163000	1992-02-03	62.0	A
USGS	10163000	1992-02-04	62.0	A
USGS	10163000	1992-02-05	60.0	A
USGS	10163000	1992-02-06	56.0	A
USGS	10163000	1992-02-07	56.0	A
USGS	10163000	1992-02-08	56.0	A
USGS	10163000	1992-02-09	58.0	A
USGS	10163000	1992-02-10	57.0	A
USGS	10163000	1992-02-11	64.0	A
USGS	10163000	1992-02-12	71.0	A
USGS	10163000	1992-02-13	64.0	A
USGS	10163000	1992-02-14	65.0	A
USGS	10163000	1992-02-15	59.0	A
USGS	10163000	1992-02-16	64.0	A
USGS	10163000	1992-02-17	59.0	A
USGS	10163000	1992-02-18	60.0	A
USGS	10163000	1992-02-19	67.0	A
USGS	10163000	1992-02-20	60.0	A
USGS	10163000	1992-02-21	58.0	A
USGS	10163000	1992-02-22	68.0	A
USGS	10163000	1992-02-23	63.0	A
USGS	10163000	1992-02-24	62.0	A
USGS	10163000	1992-02-25	63.0	A
USGS	10163000	1992-02-26	61.0	A
USGS	10163000	1992-02-27	61.0	A
USGS	10163000	1992-02-28	57.0	A
USGS	10163000	1992-02-29	53.0	A
USGS	10163000	1992-03-01	53.0	A
USGS	10163000	1992-03-02	53.0	A
USGS	10163000	1992-03-03	53.0	A
USGS	10163000	1992-03-04	55.0	A
USGS	10163000	1992-03-05	54.0	A
USGS	10163000	1992-03-06	52.0	A
USGS	10163000	1992-03-07	54.0	A
USGS	10163000	1992-03-08	58.0	A
USGS	10163000	1992-03-09	55.0	A
USGS	10163000	1992-03-10	42.0	A
USGS	10163000	1992-03-11	28.0	A
USGS	10163000	1992-03-12	27.0	A
USGS	10163000	1992-03-13	27.0	A
USGS	10163000	1992-03-14	25.0	A
USGS	10163000	1992-03-15	24.0	A
USGS	10163000	1992-03-16	73.0	A
USGS	10163000	1992-03-17	112	A
USGS	10163000	1992-03-18	117	A
USGS	10163000	1992-03-19	116	A
USGS	10163000	1992-03-20	116	A
USGS	10163000	1992-03-21	117	A
USGS	10163000	1992-03-22	117	A
USGS	10163000	1992-03-23	120	A
USGS	10163000	1992-03-24	127	A
USGS	10163000	1992-03-25	121	A
USGS	10163000	1992-03-26	114	A
USGS	10163000	1992-03-27	114	A
USGS	10163000	1992-03-28	93.0	A
USGS	10163000	1992-03-29	68.0	A
USGS	10163000	1992-03-30	60.0	A
USGS	10163000	1992-03-31	31.0	A
USGS	10163000	1992-04-01	30.0	A
USGS	10163000	1992-04-02	31.0	A
USGS	10163000	1992-04-03	32.0	A
USGS	10163000	1992-04-04	28.0	A
USGS	10163000	1992-04-05	28.0	A
USGS	10163000	1992-04-06	30.0	A
USGS	10163000	1992-04-07	20.0	A
USGS	10163000	1992-04-08	22.0	A
USGS	10163000	1992-04-09	22.0	A
USGS	10163000	1992-04-10	26.0	A
USGS	10163000	1992-04-11	27.0	A
USGS	10163000	1992-04-12	31.0	A
USGS	10163000	1992-04-13	32.0	A
USGS	10163000	1992-04-14	39.0	A
USGS	10163000	1992-04-15	39.0	A
USGS	10163000	1992-04-16	37.0	A
USGS	10163000	1992-04-17	37.0	A
USGS	10163000	1992-04-18	52.0	A
USGS	10163000	1992-04-19	33.0	A
USGS	10163000	1992-04-20	28.0	A
USGS	10163000	1992-04-21	15.0	A
USGS	10163000	1992-04-22	9.60	A
USGS	10163000	1992-04-23	10.0	A
USGS	10163000	1992-04-24	33.0	A
USGS	10163000	1992-04-25	21.0	A
USGS	10163000	1992-04-26	20.0	A
USGS	10163000	1992-04-27	18.0	A
USGS	10163000	1992-04-28	3.30	A
USGS	10163000	1992-04-29	0.78	A
USGS	10163000	1992-04-30	0.88	A
USGS	10163000	1992-05-01	1.90	A
USGS	10163000	1992-05-02	2.60	A
USGS	10163000	1992-05-03	7.20	A
USGS	10163000	1992-05-04	4.80	A
USGS	10163000	1992-05-05	8.20	A
USGS	10163000	1992-05-06	20.0	A
USGS	10163000	1992-05-07	18.0	A
USGS	10163000	1992-05-08	23.0	A
USGS	10163000	1992-05-09	36.0	A
USGS	10163000	1992-05-10	31.0	A
USGS	10163000	1992-05-11	17.0	A
USGS	10163000	1992-05-12	11.0	A
USGS	10163000	1992-05-13	14.0	A
USGS	10163000	1992-05-14	5.60	A
USGS	10163000	1992-05-15	4.20	A
USGS	10163000	1992-05-16	5.30	A
USGS	10163000	1992-05-17	7.00	A
USGS	10163000	1992-05-18	7.20	A
USGS	10163000	1992-05-19	6.60	A
USGS	10163000	1992-05-20	15.0	A
USGS	10163000	1992-05-21	42.0	A
USGS	10163000	1992-05-22	34.0	A
USGS	10163000	1992-05-23	41.0	A
USGS	10163000	1992-05-24	46.0	A
USGS	10163000	1992-05-25	33.0	A
USGS	10163000	1992-05-26	26.0	A
USGS	10163000	1992-05-27	37.0	A
USGS	10163000	1992-05-28	31.0	A
USGS	10163000	1992-05-29	27.0	A
USGS	10163000	1992-05-30	31.0	A
USGS	10163000	1992-05-31	28.0	A
USGS	10163000	1992-06-01	22.0	A
USGS	10163000	1992-06-02	16.0	A
USGS	10163000	1992-06-03	18.0	A
USGS	10163000	1992-06-04	23.0	A
USGS	10163000	1992-06-05	20.0	A
USGS	10163000	1992-06-06	16.0	A
USGS	10163000	1992-06-07	19.0	A
USGS	10163000	1992-06-08	20.0	A
USGS	10163000	1992-06-09	33.0	A
USGS	10163000	1992-06-10	25.0	A
USGS	10163000	1992-06-11	31.0	A
USGS	10163000	1992-06-12	14.0	A
USGS	10163000	1992-06-13	12.0	A
USGS	10163000	1992-06-14	24.0	A
USGS	10163000	1992-06-15	58.0	A
USGS	10163000	1992-06-16	53.0	A
USGS	10163000	1992-06-17	46.0	A
USGS	10163000	1992-06-18	32.0	A
USGS	10163000	1992-06-19	15.0	A
USGS	10163000	1992-06-20	17.0	A
USGS	10163000	1992-06-21	28.0	A
USGS	10163000	1992-06-22	23.0	A
USGS	10163000	1992-06-23	17.0	A
USGS	10163000	1992-06-24	17.0	A
USGS	10163000	1992-06-25	15.0	A
USGS	10163000	1992-06-26	6.90	A
USGS	10163000	1992-06-27	7.90	A
USGS	10163000	1992-06-28	7.50	A
USGS	10163000	1992-06-29	14.0	A
USGS	10163000	1992-06-30	16.0	A
USGS	10163000	1992-07-01	4.80	A
USGS	10163000	1992-07-02	1.50	A
USGS	10163000	1992-07-03	3.80	A
USGS	10163000	1992-07-04	3.00	A
USGS	10163000	1992-07-05	6.90	A
USGS	10163000	1992-07-06	11.0	A
USGS	10163000	1992-07-07	7.80	A
USGS	10163000	1992-07-08	9.30	A
USGS	10163000	1992-07-09	5.60	A
USGS	10163000	1992-07-10	4.10	A
USGS	10163000	1992-07-11	3.80	A
USGS	10163000	1992-07-12	19.0	A
USGS	10163000	1992-07-13	9.90	A
USGS	10163000	1992-07-14	6.70	A
USGS	10163000	1992-07-15	2.40	A
USGS	10163000	1992-07-16	6.90	A
USGS	10163000	1992-07-17	2.30	A
USGS	10163000	1992-07-18	5.00	A
USGS	10163000	1992-07-19	9.10	A
USGS	10163000	1992-07-20	8.10	A
USGS	10163000	1992-07-21	4.10	A
USGS	10163000	1992-07-22	2.80	A
USGS	10163000	1992-07-23	3.30	A
USGS	10163000	1992-07-24	0.16	A
USGS	10163000	1992-07-25	0.18	A
USGS	10163000	1992-07-26	2.90	A
USGS	10163000	1992-07-27	2.20	A
USGS	10163000	1992-07-28	4.90	A
USGS	10163000	1992-07-29	8.10	A
USGS	10163000	1992-07-30	10.0	A
USGS	10163000	1992-07-31	20.0	A
USGS	10163000	1992-08-01	20.0	A
USGS	10163000	1992-08-02	27.0	A
USGS	10163000	1992-08-03	27.0	A
USGS	10163000	1992-08-04	17.0	A
USGS	10163000	1992-08-05	17.0	A
USGS	10163000	1992-08-06	19.0	A
USGS	10163000	1992-08-07	19.0	A
USGS	10163000	1992-08-08	15.0	A
USGS	10163000	1992-08-09	13.0	A
USGS	10163000	1992-08-10	15.0	A
USGS	10163000	1992-08-11	21.0	A
USGS	10163000	1992-08-12	18.0	A
USGS	10163000	1992-08-13	7.10	A
USGS	10163000	1992-08-14	1.50	A
USGS	10163000	1992-08-15	4.00	A
USGS	10163000	1992-08-16	9.70	A
USGS	10163000	1992-08-17	3.50	A
USGS	10163000	1992-08-18	0.33	A
USGS	10163000	1992-08-19	0.23	A
USGS	10163000	1992-08-20	0.18	A
USGS	10163000	1992-08-21	1.20	A
USGS	10163000	1992-08-22	0.94	A
USGS	10163000	1992-08-23	0.23	A
USGS	10163000	1992-08-24	0.35	A
USGS	10163000	1992-08-25	0.10	A
USGS	10163000	1992-08-26	1.40	A
USGS	10163000	1992-08-27	2.00	A
USGS	10163000	1992-08-28	12.0	A
USGS	10163000	1992-08-29	13.0	A
USGS	10163000	1992-08-30	11.0	A
USGS	10163000	1992-08-31	19.0	A
USGS	10163000	1992-09-01	10.0	A
USGS	10163000	1992-09-02	13.0	A
USGS	10163000	1992-09-03	16.0	A
USGS	10163000	1992-09-04	19.0	A
USGS	10163000	1992-09-05	24.0	A
USGS	10163000	1992-09-06	15.0	A
USGS	10163000	1992-09-07	13.0	A
USGS	10163000	1992-09-08	5.50	A
USGS	10163000	1992-09-09	7.40	A
USGS	10163000	1992-09-10	4.00	A
USGS	10163000	1992-09-11	3.80	A
USGS	10163000	1992-09-12	8.80	A
USGS	10163000	1992-09-13	5.00	A
USGS	10163000	1992-09-14	3.20	A
USGS	10163000	1992-09-15	2.10	A
USGS	10163000	1992-09-16	11.0	A
USGS	10163000	1992-09-17	11.0	A
USGS	10163000	1992-09-18	8.90	A
USGS	10163000	1992-09-19	14.0	A
USGS	10163000	1992-09-20	23.0	A
USGS	10163000	1992-09-21	17.0	A
USGS	10163000	1992-09-22	15.0	A
USGS	10163000	1992-09-23	12.0	A
USGS	10163000	1992-09-24	17.0	A
USGS	10163000	1992-09-25	16.0	A
USGS	10163000	1992-09-26	13.0	A
USGS	10163000	1992-09-27	10.0	A
USGS	10163000	1992-09-28	9.20	A
USGS	10163000	1992-09-29	9.30	A
USGS	10163000	1992-09-30	7.70	A
USGS	10163000	1992-10-01	8.60	A
USGS	10163000	1992-10-02	6.70	A
USGS	10163000	1992-10-03	8.30	A
USGS	10163000	1992-10-04	9.50	A
USGS	10163000	1992-10-05	12.0	A
USGS	10163000	1992-10-06	22.0	A
USGS	10163000	1992-10-07	33.0	A
USGS	10163000	1992-10-08	27.0	A
USGS	10163000	1992-10-09	24.0	A
USGS	10163000	1992-10-10	23.0	A
USGS	10163000	1992-10-11	24.0	A
USGS	10163000	1992-10-12	24.0	A
USGS	10163000	1992-10-13	21.0	A
USGS	10163000	1992-10-14	25.0	A
USGS	10163000	1992-10-15	31.0	A
USGS	10163000	1992-10-16	30.0	A
USGS	10163000	1992-10-17	21.0	A
USGS	10163000	1992-10-18	23.0	A
USGS	10163000	1992-10-19	19.0	A
USGS	10163000	1992-10-20	17.0	A
USGS	10163000	1992-10-21	17.0	A
USGS	10163000	1992-10-22	25.0	A
USGS	10163000	1992-10-23	26.0	A
USGS	10163000	1992-10-24	35.0	A
USGS	10163000	1992-10-25	50.0	A
USGS	10163000	1992-10-26	34.0	A
USGS	10163000	1992-10-27	31.0	A
USGS	10163000	1992-10-28	45.0	A
USGS	10163000	1992-10-29	41.0	A
USGS	10163000	1992-10-30	93.0	A
USGS	10163000	1992-10-31	108	A
USGS	10163000	1992-11-01	71.0	A
USGS	10163000	1992-11-02	161	A
USGS	10163000	1992-11-03	141	A
USGS	10163000	1992-11-04	121	A
USGS	10163000	1992-11-05	103	A
USGS	10163000	1992-11-06	55.0	A
USGS	10163000	1992-11-07	53.0	A
USGS	10163000	1992-11-08	51.0	A
USGS	10163000	1992-11-09	48.0	A
USGS	10163000	1992-11-10	46.0	A
USGS	10163000	1992-11-11	42.0	A
USGS	10163000	1992-11-12	36.0	A
USGS	10163000	1992-11-13	35.0	A
USGS	10163000	1992-11-14	33.0	A
USGS	10163000	1992-11-15	37.0	A
USGS	10163000	1992-11-16	41.0	A
USGS	10163000	1992-11-17	40.0	A
USGS	10163000	1992-11-18	40.0	A
USGS	10163000	1992-11-19	39.0	A
USGS	10163000	1992-11-20	40.0	A
USGS	10163000	1992-11-21	38.0	A
USGS	10163000	1992-11-22	40.0	A
USGS	10163000	1992-11-23	41.0	A
USGS	10163000	1992-11-24	40.0	A
USGS	10163000	1992-11-25	39.0	A
USGS	10163000	1992-11-26	37.0	A
USGS	10163000	1992-11-27	41.0	A
USGS	10163000	1992-11-28	43.0	A
USGS	10163000	1992-11-29	43.0	A
USGS	10163000	1992-11-30	41.0	A
USGS	10163000	1992-12-01	37.0	A
USGS	10163000	1992-12-02	38.0	A
USGS	10163000	1992-12-03	39.0	A
USGS	10163000	1992-12-04	38.0	A
USGS	10163000	1992-12-05	38.0	A
USGS	10163000	1992-12-06	40.0	A
USGS	10163000	1992-12-07	36.0	A
USGS	10163000	1992-12-08	36.0	A
USGS	10163000	1992-12-09	34.0	A
USGS	10163000	1992-12-10	33.0	A
USGS	10163000	1992-12-11	34.0	A
USGS	10163000	1992-12-12	44.0	A
USGS	10163000	1992-12-13	38.0	A
USGS	10163000	1992-12-14	39.0	A
USGS	10163000	1992-12-15	37.0	A
USGS	10163000	1992-12-16	37.0	A
USGS	10163000	1992-12-17	37.0	A
USGS	10163000	1992-12-18	39.0	A
USGS	10163000	1992-12-19	39.0	A
USGS	10163000	1992-12-20	42.0	A
USGS	10163000	1992-12-21	45.0	A
USGS	10163000	1992-12-22	40.0	A
USGS	10163000	1992-12-23	39.0	A
USGS	10163000	1992-12-24	38.0	A
USGS	10163000	1992-12-25	38.0	A
USGS	10163000	1992-12-26	47.0	A
USGS	10163000	1992-12-27	50.0	A
USGS	10163000	1992-12-28	44.0	A
USGS	10163000	1992-12-29	43.0	A
USGS	10163000	1992-12-30	44.0	A
USGS	10163000	1992-12-31	39.0	A
USGS	10163000	1993-01-01	38.0	A
USGS	10163000	1993-01-02	39.0	A
USGS	10163000	1993-01-03	38.0	A
USGS	10163000	1993-01-04	36.0	A
USGS	10163000	1993-01-05	46.0	A
USGS	10163000	1993-01-06	49.0	A
USGS	10163000	1993-01-07	50.0	A
USGS	10163000	1993-01-08	58.0	A
USGS	10163000	1993-01-09	53.0	A
USGS	10163000	1993-01-10	52.0	A
USGS	10163000	1993-01-11	57.0	A
USGS	10163000	1993-01-12	47.0	A
USGS	10163000	1993-01-13	45.0	A
USGS	10163000	1993-01-14	49.0	A
USGS	10163000	1993-01-15	52.0	A
USGS	10163000	1993-01-16	53.0	A
USGS	10163000	1993-01-17	52.0	A:e
USGS	10163000	1993-01-18	54.0	A:e
USGS	10163000	1993-01-19	55.0	A:e
USGS	10163000	1993-01-20	54.0	A:e
USGS	10163000	1993-01-21	55.0	A:e
USGS	10163000	1993-01-22	55.0	A:e
USGS	10163000	1993-01-23	53.0	A:e
USGS	10163000	1993-01-24	50.0	A:e
USGS	10163000	1993-01-25	48.0	A:e
USGS	10163000	1993-01-26	48.0	A:e
USGS	10163000	1993-01-27	49.0	A:e
USGS	10163000	1993-01-28	50.0	A:e
USGS	10163000	1993-01-29	48.0	A:e
USGS	10163000	1993-01-30	45.0	A:e
USGS	10163000	1993-01-31	51.0	A:e
USGS	10163000	1993-02-01	53.0	A:e
USGS	10163000	1993-02-02	55.0	A:e
USGS	10163000	1993-02-03	53.0	A:e
USGS	10163000	1993-02-04	49.0	A:e
USGS	10163000	1993-02-05	47.0	A:e
USGS	10163000	1993-02-06	53.0	A:e
USGS	10163000	1993-02-07	56.0	A:e
USGS	10163000	1993-02-08	59.0	A:e
USGS	10163000	1993-02-09	58.0	A:e
USGS	10163000	1993-02-10	57.0	A:e
USGS	10163000	1993-02-11	53.0	A:e
USGS	10163000	1993-02-12	51.0	A:e
USGS	10163000	1993-02-13	48.0	A:e
USGS	10163000	1993-02-14	46.0	A:e
USGS	10163000	1993-02-15	51.0	A:e
USGS	10163000	1993-02-16	52.0	A:e
USGS	10163000	1993-02-17	55.0	A:e
USGS	10163000	1993-02-18	56.0	A:e
USGS	10163000	1993-02-19	57.0	A:e
USGS	10163000	1993-02-20	50.0	A:e
USGS	10163000	1993-02-21	46.0	A:e
USGS	10163000	1993-02-22	52.0	A:e
USGS	10163000	1993-02-23	54.0	A:e
USGS	10163000	1993-02-24	51.0	A:e
USGS	10163000	1993-02-25	48.0	A:e
USGS	10163000	1993-02-26	45.0	A:e
USGS	10163000	1993-02-27	44.0	A:e
USGS	10163000	1993-02-28	49.0	A:e
USGS	10163000	1993-03-01	53.0	A:e
USGS	10163000	1993-03-02	53.0	A
USGS	10163000	1993-03-03	52.0	A
USGS	10163000	1993-03-04	51.0	A
USGS	10163000	1993-03-05	48.0	A
USGS	10163000	1993-03-06	46.0	A
USGS	10163000	1993-03-07	48.0	A
USGS	10163000	1993-03-08	51.0	A
USGS	10163000	1993-03-09	58.0	A
USGS	10163000	1993-03-10	54.0	A
USGS	10163000	1993-03-11	55.0	A
USGS	10163000	1993-03-12	53.0	A
USGS	10163000	1993-03-13	58.0	A
USGS	10163000	1993-03-14	67.0	A
USGS	10163000	1993-03-15	84.0	A
USGS	10163000	1993-03-16	79.0	A
USGS	10163000	1993-03-17	89.0	A
USGS	10163000	1993-03-18	114	A
USGS	10163000	1993-03-19	98.0	A
USGS	10163000	1993-03-20	98.0	A
USGS	10163000	1993-03-21	98.0	A
USGS	10163000	1993-03-22	99.0	A
USGS	10163000	1993-03-23	96.0	A
USGS	10163000	1993-03-24	102	A
USGS	10163000	1993-03-25	109	A
USGS	10163000	1993-03-26	121	A
USGS	10163000	1993-03-27	139	A
USGS	10163000	1993-03-28	159	A
USGS	10163000	1993-03-29	162	A
USGS	10163000	1993-03-30	159	A
USGS	10163000	1993-03-31	146	A
USGS	10163000	1993-04-01	147	A
USGS	10163000	1993-04-02	189	A
USGS	10163000	1993-04-03	171	A
USGS	10163000	1993-04-04	168	A
USGS	10163000	1993-04-05	164	A
USGS	10163000	1993-04-06	149	A
USGS	10163000	1993-04-07	140	A
USGS	10163000	1993-04-08	132	A
USGS	10163000	1993-04-09	130	A
USGS	10163000	1993-04-10	143	A
USGS	10163000	1993-04-11	144	A
USGS	10163000	1993-04-12	144	A
USGS	10163000	1993-04-13	147	A
USGS	10163000	1993-04-14	320	A
USGS	10163000	1993-04-15	614	A
USGS	10163000	1993-04-16	560	A
USGS	10163000	1993-04-17	524	A
USGS	10163000	1993-04-18	517	A
USGS	10163000	1993-04-19	519	A
USGS	10163000	1993-04-20	499	A
USGS	10163000	1993-04-21	467	A
USGS	10163000	1993-04-22	387	A
USGS	10163000	1993-04-23	371	A
USGS	10163000	1993-04-24	381	A
USGS	10163000	1993-04-25	377	A
USGS	10163000	1993-04-26	372	A
USGS	10163000	1993-04-27	384	A
USGS	10163000	1993-04-28	465	A
USGS	10163000	1993-04-29	479	A
USGS	10163000	1993-04-30	428	A
USGS	10163000	1993-05-01	445	A
USGS	10163000	1993-05-02	429	A
USGS	10163000	1993-05-03	323	A
USGS	10163000	1993-05-04	406	A
USGS	10163000	1993-05-05	396	A
USGS	10163000	1993-05-06	431	A
USGS	10163000	1993-05-07	470	A
USGS	10163000	1993-05-08	434	A
USGS	10163000	1993-05-09	398	A
USGS	10163000	1993-05-10	337	A
USGS	10163000	1993-05-11	329	A
USGS	10163000	1993-05-12	362	A
USGS	10163000	1993-05-13	370	A
USGS	10163000	1993-05-14	379	A
USGS	10163000	1993-05-15	350	A
USGS	10163000	1993-05-16	341	A
USGS	10163000	1993-05-17	402	A
USGS	10163000	1993-05-18	542	A
USGS	10163000	1993-05-19	967	A
USGS	10163000	1993-05-20	1320	A
USGS	10163000	1993-05-21	1380	A
USGS	10163000	1993-05-22	1490	A
USGS	10163000	1993-05-23	1610	A
USGS	10163000	1993-05-24	1540	A
USGS	10163000	1993-05-25	1590	A
USGS	10163000	1993-05-26	1610	A
USGS	10163000	1993-05-27	1530	A
USGS	10163000	1993-05-28	1530	A
USGS	10163000	1993-05-29	1130	A
USGS	10163000	1993-05-30	466	A
USGS	10163000	1993-05-31	403	A
USGS	10163000	1993-06-01	591	A
USGS	10163000	1993-06-02	1040	A
USGS	10163000	1993-06-03	1440	A
USGS	10163000	1993-06-04	1480	A
USGS	10163000	1993-06-05	1490	A
USGS	10163000	1993-06-06	1400	A
USGS	10163000	1993-06-07	1410	A
USGS	10163000	1993-06-08	1410	A
USGS	10163000	1993-06-09	1360	A
USGS	10163000	1993-06-10	1390	A
USGS	10163000	1993-06-11	1340	A
USGS	10163000	1993-06-12	1300	A
USGS	10163000	1993-06-13	1310	A
USGS	10163000	1993-06-14	668	A
USGS	10163000	1993-06-15	53.0	A
USGS	10163000	1993-06-16	50.0	A
USGS	10163000	1993-06-17	144	A
USGS	10163000	1993-06-18	606	A
USGS	10163000	1993-06-19	1290	A
USGS	10163000	1993-06-20	1200	A
USGS	10163000	1993-06-21	1190	A
USGS	10163000	1993-06-22	1150	A
USGS	10163000	1993-06-23	1140	A
USGS	10163000	1993-06-24	1090	A
USGS	10163000	1993-06-25	912	A
USGS	10163000	1993-06-26	666	A
USGS	10163000	1993-06-27	569	A
USGS	10163000	1993-06-28	762	A
USGS	10163000	1993-06-29	833	A
USGS	10163000	1993-06-30	769	A
USGS	10163000	1993-07-01	616	A
USGS	10163000	1993-07-02	609	A
USGS	10163000	1993-07-03	521	A
USGS	10163000	1993-07-04	403	A
USGS	10163000	1993-07-05	312	A
USGS	10163000	1993-07-06	309	A
USGS	10163000	1993-07-07	279	A
USGS	10163000	1993-07-08	193	A
USGS	10163000	1993-07-09	86.0	A
USGS	10163000	1993-07-10	69.0	A
USGS	10163000	1993-07-11	62.0	A
USGS	10163000	1993-07-12	48.0	A
USGS	10163000	1993-07-13	36.0	A
USGS	10163000	1993-07-14	35.0	A
USGS	10163000	1993-07-15	30.0	A
USGS	10163000	1993-07-16	29.0	A
USGS	10163000	1993-07-17	25.0	A
USGS	10163000	1993-07-18	22.0	A
USGS	10163000	1993-07-19	26.0	A
USGS	10163000	1993-07-20	30.0	A
USGS	10163000	1993-07-21	34.0	A
USGS	10163000	1993-07-22	39.0	A
