# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-12-06 23:00:16 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10141000 WEBER RIVER NEAR PLAIN CITY, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10141000
#            TS   parameter     statistic     Description
#        143567       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143567_00060_00003	143567_00060_00003_cd
USGS	10141000	1988-01-03	58.0	A:e
USGS	10141000	1988-01-04	56.0	A:e
USGS	10141000	1988-01-05	58.0	A:e
USGS	10141000	1988-01-06	63.0	A:e
USGS	10141000	1988-01-07	66.0	A:e
USGS	10141000	1988-01-08	70.0	A:e
USGS	10141000	1988-01-09	73.0	A:e
USGS	10141000	1988-01-10	75.0	A:e
USGS	10141000	1988-01-11	74.0	A:e
USGS	10141000	1988-01-12	73.0	A:e
USGS	10141000	1988-01-13	72.0	A:e
USGS	10141000	1988-01-14	74.0	A:e
USGS	10141000	1988-01-15	80.0	A:e
USGS	10141000	1988-01-16	86.0	A:e
USGS	10141000	1988-01-17	84.0	A:e
USGS	10141000	1988-01-18	80.0	A:e
USGS	10141000	1988-01-19	78.0	A:e
USGS	10141000	1988-01-20	76.0	A:e
USGS	10141000	1988-01-21	74.0	A:e
USGS	10141000	1988-01-22	76.0	A:e
USGS	10141000	1988-01-23	79.0	A:e
USGS	10141000	1988-01-24	81.0	A:e
USGS	10141000	1988-01-25	78.0	A:e
USGS	10141000	1988-01-26	78.0	A:e
USGS	10141000	1988-01-27	76.0	A:e
USGS	10141000	1988-01-28	74.0	A:e
USGS	10141000	1988-01-29	75.0	A:e
USGS	10141000	1988-01-30	76.0	A:e
USGS	10141000	1988-01-31	78.0	A:e
USGS	10141000	1988-02-01	75.0	A:e
USGS	10141000	1988-02-02	74.0	A:e
USGS	10141000	1988-02-03	71.0	A:e
USGS	10141000	1988-02-04	72.0	A:e
USGS	10141000	1988-02-05	72.0	A:e
USGS	10141000	1988-02-06	73.0	A
USGS	10141000	1988-02-07	74.0	A
USGS	10141000	1988-02-08	78.0	A
USGS	10141000	1988-02-09	79.0	A
USGS	10141000	1988-02-10	91.0	A
USGS	10141000	1988-02-11	114	A
USGS	10141000	1988-02-12	106	A
USGS	10141000	1988-02-13	91.0	A
USGS	10141000	1988-02-14	86.0	A
USGS	10141000	1988-02-15	85.0	A
USGS	10141000	1988-02-16	81.0	A
USGS	10141000	1988-02-17	81.0	A
USGS	10141000	1988-02-18	74.0	A
USGS	10141000	1988-02-19	80.0	A
USGS	10141000	1988-02-20	79.0	A
USGS	10141000	1988-02-21	81.0	A
USGS	10141000	1988-02-22	83.0	A
USGS	10141000	1988-02-23	81.0	A
USGS	10141000	1988-02-24	82.0	A
USGS	10141000	1988-02-25	82.0	A
USGS	10141000	1988-02-26	83.0	A
USGS	10141000	1988-02-27	85.0	A
USGS	10141000	1988-02-28	86.0	A
USGS	10141000	1988-02-29	88.0	A
USGS	10141000	1988-03-01	88.0	A
USGS	10141000	1988-03-02	83.0	A
USGS	10141000	1988-03-03	88.0	A
USGS	10141000	1988-03-04	81.0	A
USGS	10141000	1988-03-05	72.0	A
USGS	10141000	1988-03-06	74.0	A
USGS	10141000	1988-03-07	90.0	A
USGS	10141000	1988-03-08	75.0	A
USGS	10141000	1988-03-09	66.0	A
USGS	10141000	1988-03-10	63.0	A
USGS	10141000	1988-03-11	69.0	A
USGS	10141000	1988-03-12	72.0	A
USGS	10141000	1988-03-13	68.0	A
USGS	10141000	1988-03-14	69.0	A
USGS	10141000	1988-03-15	71.0	A
USGS	10141000	1988-03-16	63.0	A
USGS	10141000	1988-03-17	67.0	A
USGS	10141000	1988-03-18	66.0	A
USGS	10141000	1988-03-19	66.0	A
USGS	10141000	1988-03-20	65.0	A
USGS	10141000	1988-03-21	70.0	A
USGS	10141000	1988-03-22	81.0	A
USGS	10141000	1988-03-23	87.0	A
USGS	10141000	1988-03-24	88.0	A
USGS	10141000	1988-03-25	74.0	A
USGS	10141000	1988-03-26	71.0	A
USGS	10141000	1988-03-27	85.0	A
USGS	10141000	1988-03-28	76.0	A
USGS	10141000	1988-03-29	77.0	A
USGS	10141000	1988-03-30	54.0	A
USGS	10141000	1988-03-31	52.0	A
USGS	10141000	1988-04-01	61.0	A
USGS	10141000	1988-04-02	58.0	A
USGS	10141000	1988-04-03	64.0	A
USGS	10141000	1988-04-04	69.0	A
USGS	10141000	1988-04-05	69.0	A
USGS	10141000	1988-04-06	57.0	A
USGS	10141000	1988-04-07	57.0	A
USGS	10141000	1988-04-08	56.0	A
USGS	10141000	1988-04-09	52.0	A
USGS	10141000	1988-04-10	50.0	A
USGS	10141000	1988-04-11	49.0	A
USGS	10141000	1988-04-12	53.0	A
USGS	10141000	1988-04-13	51.0	A
USGS	10141000	1988-04-14	57.0	A
USGS	10141000	1988-04-15	53.0	A
USGS	10141000	1988-04-16	57.0	A
USGS	10141000	1988-04-17	64.0	A
USGS	10141000	1988-04-18	74.0	A
USGS	10141000	1988-04-19	68.0	A
USGS	10141000	1988-04-20	74.0	A:e
USGS	10141000	1988-04-21	71.0	A:e
USGS	10141000	1988-04-22	72.0	A:e
USGS	10141000	1988-04-23	67.0	A:e
USGS	10141000	1988-04-24	61.0	A:e
USGS	10141000	1988-04-25	64.0	A:e
USGS	10141000	1988-04-26	62.0	A:e
USGS	10141000	1988-04-27	56.0	A:e
USGS	10141000	1988-04-28	53.0	A:e
USGS	10141000	1988-04-29	49.0	A:e
USGS	10141000	1988-04-30	44.0	A:e
USGS	10141000	1988-05-01	42.0	A:e
USGS	10141000	1988-05-02	42.0	A:e
USGS	10141000	1988-05-03	43.0	A:e
USGS	10141000	1988-05-04	46.0	A
USGS	10141000	1988-05-05	48.0	A
USGS	10141000	1988-05-06	43.0	A:e
USGS	10141000	1988-05-07	38.0	A:e
USGS	10141000	1988-05-08	40.0	A:e
USGS	10141000	1988-05-09	43.0	A:e
USGS	10141000	1988-05-10	45.0	A:e
USGS	10141000	1988-05-11	43.0	A:e
USGS	10141000	1988-05-12	40.0	A:e
USGS	10141000	1988-05-13	38.0	A:e
USGS	10141000	1988-05-14	40.0	A:e
USGS	10141000	1988-05-15	42.0	A:e
USGS	10141000	1988-05-16	45.0	A:e
USGS	10141000	1988-05-17	41.0	A:e
USGS	10141000	1988-05-18	45.0	A:e
USGS	10141000	1988-05-19	47.0	A:e
USGS	10141000	1988-05-20	49.0	A:e
USGS	10141000	1988-05-21	52.0	A:e
USGS	10141000	1988-05-22	50.0	A:e
USGS	10141000	1988-05-23	47.0	A:e
USGS	10141000	1988-05-24	46.0	A:e
USGS	10141000	1988-05-25	47.0	A:e
USGS	10141000	1988-05-26	49.0	A:e
USGS	10141000	1988-05-27	50.0	A:e
USGS	10141000	1988-05-28	49.0	A:e
USGS	10141000	1988-05-29	47.0	A:e
USGS	10141000	1988-05-30	46.0	A:e
USGS	10141000	1988-05-31	43.0	A:e
USGS	10141000	1988-06-01	42.0	A:e
USGS	10141000	1988-06-02	41.0	A:e
USGS	10141000	1988-06-03	42.0	A:e
USGS	10141000	1988-06-04	40.0	A:e
USGS	10141000	1988-06-05	36.0	A:e
USGS	10141000	1988-06-06	32.0	A:e
USGS	10141000	1988-06-07	33.0	A:e
USGS	10141000	1988-06-08	34.0	A:e
USGS	10141000	1988-06-09	36.0	A:e
USGS	10141000	1988-06-10	34.0	A:e
USGS	10141000	1988-06-11	36.0	A:e
USGS	10141000	1988-06-12	37.0	A:e
USGS	10141000	1988-06-13	35.0	A:e
USGS	10141000	1988-06-14	33.0	A:e
USGS	10141000	1988-06-15	33.0	A:e
USGS	10141000	1988-06-16	36.0	A:e
USGS	10141000	1988-06-17	35.0	A:e
USGS	10141000	1988-06-18	36.0	A:e
USGS	10141000	1988-06-19	39.0	A:e
USGS	10141000	1988-06-20	43.0	A:e
USGS	10141000	1988-06-21	41.0	A:e
USGS	10141000	1988-06-22	39.0	A:e
USGS	10141000	1988-06-23	40.0	A:e
USGS	10141000	1988-06-24	42.0	A:e
USGS	10141000	1988-06-25	39.0	A:e
USGS	10141000	1988-06-26	37.0	A:e
USGS	10141000	1988-06-27	38.0	A:e
USGS	10141000	1988-06-28	38.0	A:e
USGS	10141000	1988-06-29	34.0	A:e
USGS	10141000	1988-06-30	26.0	A:e
USGS	10141000	1988-07-01	28.0	A:e
USGS	10141000	1988-07-02	37.0	A:e
USGS	10141000	1988-07-03	38.0	A:e
USGS	10141000	1988-07-04	42.0	A:e
USGS	10141000	1988-07-05	36.0	A:e
USGS	10141000	1988-07-06	24.0	A:e
USGS	10141000	1988-07-07	24.0	A
USGS	10141000	1988-07-08	26.0	A
USGS	10141000	1988-07-09	28.0	A
USGS	10141000	1988-07-10	39.0	A
USGS	10141000	1988-07-11	32.0	A
USGS	10141000	1988-07-12	28.0	A
USGS	10141000	1988-07-13	32.0	A
USGS	10141000	1988-07-14	33.0	A
USGS	10141000	1988-07-15	31.0	A
USGS	10141000	1988-07-16	22.0	A
USGS	10141000	1988-07-17	23.0	A
USGS	10141000	1988-07-18	19.0	A
USGS	10141000	1988-07-19	17.0	A
USGS	10141000	1988-07-20	18.0	A
USGS	10141000	1988-07-21	20.0	A
USGS	10141000	1988-07-22	24.0	A
USGS	10141000	1988-07-23	31.0	A
USGS	10141000	1988-07-24	32.0	A
USGS	10141000	1988-07-25	22.0	A
USGS	10141000	1988-07-26	27.0	A
USGS	10141000	1988-07-27	27.0	A
USGS	10141000	1988-07-28	28.0	A
USGS	10141000	1988-07-29	41.0	A
USGS	10141000	1988-07-30	21.0	A
USGS	10141000	1988-07-31	19.0	A
USGS	10141000	1988-08-01	17.0	A
USGS	10141000	1988-08-02	19.0	A
USGS	10141000	1988-08-03	52.0	A
USGS	10141000	1988-08-04	26.0	A
USGS	10141000	1988-08-05	24.0	A
USGS	10141000	1988-08-06	23.0	A
USGS	10141000	1988-08-07	22.0	A
USGS	10141000	1988-08-08	41.0	A
USGS	10141000	1988-08-09	64.0	A
USGS	10141000	1988-08-10	44.0	A
USGS	10141000	1988-08-11	45.0	A
USGS	10141000	1988-08-12	43.0	A
USGS	10141000	1988-08-13	42.0	A
USGS	10141000	1988-08-14	34.0	A
USGS	10141000	1988-08-15	27.0	A
USGS	10141000	1988-08-16	21.0	A
USGS	10141000	1988-08-17	23.0	A
USGS	10141000	1988-08-18	22.0	A
USGS	10141000	1988-08-19	25.0	A
USGS	10141000	1988-08-20	21.0	A
USGS	10141000	1988-08-21	17.0	A
USGS	10141000	1988-08-22	23.0	A
USGS	10141000	1988-08-23	47.0	A
USGS	10141000	1988-08-24	35.0	A
USGS	10141000	1988-08-25	25.0	A
USGS	10141000	1988-08-26	30.0	A
USGS	10141000	1988-08-27	46.0	A
USGS	10141000	1988-08-28	46.0	A
USGS	10141000	1988-08-29	38.0	A
USGS	10141000	1988-08-30	49.0	A
USGS	10141000	1988-08-31	23.0	A
USGS	10141000	1988-09-01	24.0	A
USGS	10141000	1988-09-02	24.0	A
USGS	10141000	1988-09-03	20.0	A
USGS	10141000	1988-09-04	20.0	A
USGS	10141000	1988-09-05	16.0	A
USGS	10141000	1988-09-06	21.0	A
USGS	10141000	1988-09-07	26.0	A
USGS	10141000	1988-09-08	47.0	A
USGS	10141000	1988-09-09	61.0	A
USGS	10141000	1988-09-10	48.0	A
USGS	10141000	1988-09-11	60.0	A
USGS	10141000	1988-09-12	96.0	A
USGS	10141000	1988-09-13	105	A
USGS	10141000	1988-09-14	114	A
USGS	10141000	1988-09-15	99.0	A
USGS	10141000	1988-09-16	70.0	A
USGS	10141000	1988-09-17	64.0	A
USGS	10141000	1988-09-18	70.0	A
USGS	10141000	1988-09-19	65.0	A
USGS	10141000	1988-09-20	75.0	A
USGS	10141000	1988-09-21	83.0	A
USGS	10141000	1988-09-22	74.0	A
USGS	10141000	1988-09-23	69.0	A
USGS	10141000	1988-09-24	73.0	A
USGS	10141000	1988-09-25	66.0	A
USGS	10141000	1988-09-26	66.0	A
USGS	10141000	1988-09-27	58.0	A
USGS	10141000	1988-09-28	63.0	A
USGS	10141000	1988-09-29	69.0	A
USGS	10141000	1988-09-30	64.0	A
USGS	10141000	1988-10-01	44.0	A
USGS	10141000	1988-10-02	38.0	A
USGS	10141000	1988-10-03	38.0	A
USGS	10141000	1988-10-04	31.0	A
USGS	10141000	1988-10-05	27.0	A
USGS	10141000	1988-10-06	27.0	A
USGS	10141000	1988-10-07	24.0	A
USGS	10141000	1988-10-08	23.0	A
USGS	10141000	1988-10-09	22.0	A
USGS	10141000	1988-10-10	22.0	A
USGS	10141000	1988-10-11	23.0	A
USGS	10141000	1988-10-12	24.0	A
USGS	10141000	1988-10-13	24.0	A
USGS	10141000	1988-10-14	30.0	A
USGS	10141000	1988-10-15	32.0	A
USGS	10141000	1988-10-16	27.0	A
USGS	10141000	1988-10-17	27.0	A
USGS	10141000	1988-10-18	26.0	A
USGS	10141000	1988-10-19	25.0	A
USGS	10141000	1988-10-20	26.0	A
USGS	10141000	1988-10-21	26.0	A
USGS	10141000	1988-10-22	26.0	A
USGS	10141000	1988-10-23	26.0	A
USGS	10141000	1988-10-24	26.0	A
USGS	10141000	1988-10-25	27.0	A
USGS	10141000	1988-10-26	27.0	A
USGS	10141000	1988-10-27	27.0	A:e
USGS	10141000	1988-10-28	26.0	A:e
USGS	10141000	1988-10-29	25.0	A:e
USGS	10141000	1988-10-30	26.0	A:e
USGS	10141000	1988-10-31	27.0	A:e
USGS	10141000	1988-11-01	28.0	A:e
USGS	10141000	1988-11-02	30.0	A:e
USGS	10141000	1988-11-03	29.0	A:e
USGS	10141000	1988-11-04	30.0	A:e
USGS	10141000	1988-11-05	31.0	A:e
USGS	10141000	1988-11-06	29.0	A:e
USGS	10141000	1988-11-07	28.0	A:e
USGS	10141000	1988-11-08	29.0	A:e
USGS	10141000	1988-11-09	30.0	A:e
USGS	10141000	1988-11-10	36.0	A:e
USGS	10141000	1988-11-11	42.0	A:e
USGS	10141000	1988-11-12	47.0	A:e
USGS	10141000	1988-11-13	50.0	A:e
USGS	10141000	1988-11-14	56.0	A:e
USGS	10141000	1988-11-15	56.0	A:e
USGS	10141000	1988-11-16	56.0	A:e
USGS	10141000	1988-11-17	57.0	A:e
USGS	10141000	1988-11-18	54.0	A:e
USGS	10141000	1988-11-19	56.0	A:e
USGS	10141000	1988-11-20	54.0	A:e
USGS	10141000	1988-11-21	52.0	A:e
USGS	10141000	1988-11-22	52.0	A:e
USGS	10141000	1988-11-23	54.0	A:e
USGS	10141000	1988-11-24	56.0	A:e
USGS	10141000	1988-11-25	56.0	A:e
USGS	10141000	1988-11-26	54.0	A:e
USGS	10141000	1988-11-27	52.0	A:e
USGS	10141000	1988-11-28	49.0	A:e
USGS	10141000	1988-11-29	50.0	A:e
USGS	10141000	1988-11-30	52.0	A:e
USGS	10141000	1988-12-01	52.0	A
USGS	10141000	1988-12-02	50.0	A:e
USGS	10141000	1988-12-03	49.0	A:e
USGS	10141000	1988-12-04	49.0	A:e
USGS	10141000	1988-12-05	50.0	A:e
USGS	10141000	1988-12-06	49.0	A:e
USGS	10141000	1988-12-07	49.0	A:e
USGS	10141000	1988-12-08	49.0	A:e
USGS	10141000	1988-12-09	50.0	A:e
USGS	10141000	1988-12-10	49.0	A:e
USGS	10141000	1988-12-11	49.0	A:e
USGS	10141000	1988-12-12	50.0	A:e
USGS	10141000	1988-12-13	50.0	A:e
USGS	10141000	1988-12-14	49.0	A:e
USGS	10141000	1988-12-15	46.0	A:e
USGS	10141000	1988-12-16	45.0	A:e
USGS	10141000	1988-12-17	42.0	A:e
USGS	10141000	1988-12-18	40.0	A:e
USGS	10141000	1988-12-19	36.0	A:e
USGS	10141000	1988-12-20	34.0	A:e
USGS	10141000	1988-12-21	32.0	A:e
USGS	10141000	1988-12-22	32.0	A:e
USGS	10141000	1988-12-23	31.0	A:e
USGS	10141000	1988-12-24	30.0	A:e
USGS	10141000	1988-12-25	31.0	A:e
USGS	10141000	1988-12-26	31.0	A:e
USGS	10141000	1988-12-27	32.0	A:e
USGS	10141000	1988-12-28	34.0	A:e
USGS	10141000	1988-12-29	35.0	A:e
USGS	10141000	1988-12-30	36.0	A:e
USGS	10141000	1988-12-31	34.0	A:e
USGS	10141000	1989-01-01	35.0	A:e
USGS	10141000	1989-01-02	34.0	A:e
USGS	10141000	1989-01-03	33.0	A:e
USGS	10141000	1989-01-04	35.0	A:e
USGS	10141000	1989-01-05	35.0	A:e
USGS	10141000	1989-01-06	35.0	A:e
USGS	10141000	1989-01-07	35.0	A:e
USGS	10141000	1989-01-08	36.0	A:e
USGS	10141000	1989-01-09	35.0	A:e
USGS	10141000	1989-01-10	36.0	A:e
USGS	10141000	1989-01-11	35.0	A:e
USGS	10141000	1989-01-12	36.0	A:e
USGS	10141000	1989-01-13	37.0	A:e
USGS	10141000	1989-01-14	37.0	A:e
USGS	10141000	1989-01-15	36.0	A:e
USGS	10141000	1989-01-16	35.0	A:e
USGS	10141000	1989-01-17	35.0	A:e
USGS	10141000	1989-01-18	34.0	A:e
USGS	10141000	1989-01-19	34.0	A:e
USGS	10141000	1989-01-20	35.0	A:e
USGS	10141000	1989-01-21	36.0	A:e
USGS	10141000	1989-01-22	37.0	A:e
USGS	10141000	1989-01-23	36.0	A:e
USGS	10141000	1989-01-24	35.0	A:e
USGS	10141000	1989-01-25	34.0	A:e
USGS	10141000	1989-01-26	34.0	A:e
USGS	10141000	1989-01-27	35.0	A:e
USGS	10141000	1989-01-28	36.0	A:e
USGS	10141000	1989-01-29	36.0	A:e
USGS	10141000	1989-01-30	37.0	A:e
USGS	10141000	1989-01-31	37.0	A:e
USGS	10141000	1989-02-01	38.0	A:e
USGS	10141000	1989-02-02	37.0	A:e
USGS	10141000	1989-02-03	36.0	A:e
USGS	10141000	1989-02-04	35.0	A:e
USGS	10141000	1989-02-05	34.0	A:e
USGS	10141000	1989-02-06	33.0	A:e
USGS	10141000	1989-02-07	32.0	A:e
USGS	10141000	1989-02-08	33.0	A:e
USGS	10141000	1989-02-09	34.0	A:e
USGS	10141000	1989-02-10	36.0	A:e
USGS	10141000	1989-02-11	36.0	A:e
USGS	10141000	1989-02-12	37.0	A:e
USGS	10141000	1989-02-13	36.0	A:e
USGS	10141000	1989-02-14	36.0	A:e
USGS	10141000	1989-02-15	35.0	A:e
USGS	10141000	1989-02-16	34.0	A:e
USGS	10141000	1989-02-17	33.0	A:e
USGS	10141000	1989-02-18	34.0	A:e
USGS	10141000	1989-02-19	35.0	A:e
USGS	10141000	1989-02-20	35.0	A:e
USGS	10141000	1989-02-21	36.0	A:e
USGS	10141000	1989-02-22	38.0	A:e
USGS	10141000	1989-02-23	41.0	A:e
USGS	10141000	1989-02-24	42.0	A:e
USGS	10141000	1989-02-25	41.0	A:e
USGS	10141000	1989-02-26	52.0	A:e
USGS	10141000	1989-02-27	74.0	A:e
USGS	10141000	1989-02-28	120	A:e
USGS	10141000	1989-03-01	170	A:e
USGS	10141000	1989-03-02	217	A
USGS	10141000	1989-03-03	272	A
USGS	10141000	1989-03-04	162	A
USGS	10141000	1989-03-05	119	A
USGS	10141000	1989-03-06	160	A:e
USGS	10141000	1989-03-07	210	A:e
USGS	10141000	1989-03-08	248	A
USGS	10141000	1989-03-09	274	A
USGS	10141000	1989-03-10	290	A:e
USGS	10141000	1989-03-11	270	A:e
USGS	10141000	1989-03-12	250	A:e
USGS	10141000	1989-03-13	210	A:e
USGS	10141000	1989-03-14	180	A:e
USGS	10141000	1989-03-15	171	A
USGS	10141000	1989-03-16	181	A
USGS	10141000	1989-03-17	214	A
USGS	10141000	1989-03-18	180	A
USGS	10141000	1989-03-19	202	A
USGS	10141000	1989-03-20	235	A
USGS	10141000	1989-03-21	182	A
USGS	10141000	1989-03-22	142	A
USGS	10141000	1989-03-23	150	A:e
USGS	10141000	1989-03-24	160	A:e
USGS	10141000	1989-03-25	165	A:e
USGS	10141000	1989-03-26	170	A:e
USGS	10141000	1989-03-27	175	A:e
USGS	10141000	1989-03-28	165	A:e
USGS	10141000	1989-03-29	165	A:e
USGS	10141000	1989-03-30	160	A:e
USGS	10141000	1989-03-31	155	A:e
USGS	10141000	1989-04-01	160	A:e
USGS	10141000	1989-04-02	170	A:e
USGS	10141000	1989-04-03	180	A:e
USGS	10141000	1989-04-04	190	A:e
USGS	10141000	1989-04-05	180	A:e
USGS	10141000	1989-04-06	190	A:e
USGS	10141000	1989-04-07	220	A:e
USGS	10141000	1989-04-08	250	A:e
USGS	10141000	1989-04-09	280	A:e
USGS	10141000	1989-04-10	270	A:e
USGS	10141000	1989-04-11	255	A:e
USGS	10141000	1989-04-12	250	A:e
USGS	10141000	1989-04-13	260	A:e
USGS	10141000	1989-04-14	280	A:e
USGS	10141000	1989-04-15	315	A:e
USGS	10141000	1989-04-16	340	A:e
USGS	10141000	1989-04-17	380	A:e
USGS	10141000	1989-04-18	400	A:e
USGS	10141000	1989-04-19	420	A:e
USGS	10141000	1989-04-20	420	A:e
USGS	10141000	1989-04-21	412	A
USGS	10141000	1989-04-22	376	A
USGS	10141000	1989-04-23	366	A
USGS	10141000	1989-04-24	226	A
USGS	10141000	1989-04-25	157	A
USGS	10141000	1989-04-26	75.0	A
USGS	10141000	1989-04-27	123	A
USGS	10141000	1989-04-28	95.0	A
USGS	10141000	1989-04-29	72.0	A
USGS	10141000	1989-04-30	47.0	A
USGS	10141000	1989-05-01	44.0	A
USGS	10141000	1989-05-02	52.0	A
USGS	10141000	1989-05-03	57.0	A
USGS	10141000	1989-05-04	76.0	A
USGS	10141000	1989-05-05	124	A
USGS	10141000	1989-05-06	91.0	A
USGS	10141000	1989-05-07	54.0	A
USGS	10141000	1989-05-08	58.0	A
USGS	10141000	1989-05-09	87.0	A
USGS	10141000	1989-05-10	85.0	A
USGS	10141000	1989-05-11	153	A
USGS	10141000	1989-05-12	512	A
USGS	10141000	1989-05-13	608	A
USGS	10141000	1989-05-14	567	A
USGS	10141000	1989-05-15	528	A
USGS	10141000	1989-05-16	488	A
USGS	10141000	1989-05-17	428	A
USGS	10141000	1989-05-18	317	A
USGS	10141000	1989-05-19	325	A
USGS	10141000	1989-05-20	250	A
USGS	10141000	1989-05-21	184	A
USGS	10141000	1989-05-22	146	A
USGS	10141000	1989-05-23	93.0	A
USGS	10141000	1989-05-24	54.0	A:e
USGS	10141000	1989-05-25	76.0	A
USGS	10141000	1989-05-26	58.0	A
USGS	10141000	1989-05-27	47.0	A
USGS	10141000	1989-05-28	43.0	A
USGS	10141000	1989-05-29	38.0	A
USGS	10141000	1989-05-30	41.0	A
USGS	10141000	1989-05-31	56.0	A
USGS	10141000	1989-06-01	81.0	A
USGS	10141000	1989-06-02	62.0	A
USGS	10141000	1989-06-03	40.0	A
USGS	10141000	1989-06-04	33.0	A
USGS	10141000	1989-06-05	56.0	A
USGS	10141000	1989-06-06	73.0	A
USGS	10141000	1989-06-07	82.0	A
USGS	10141000	1989-06-08	60.0	A
USGS	10141000	1989-06-09	37.0	A
USGS	10141000	1989-06-10	29.0	A
USGS	10141000	1989-06-11	25.0	A
USGS	10141000	1989-06-12	26.0	A
USGS	10141000	1989-06-13	26.0	A
USGS	10141000	1989-06-14	23.0	A
USGS	10141000	1989-06-15	24.0	A
USGS	10141000	1989-06-16	23.0	A
USGS	10141000	1989-06-17	25.0	A
USGS	10141000	1989-06-18	30.0	A
USGS	10141000	1989-06-19	24.0	A
USGS	10141000	1989-06-20	27.0	A
USGS	10141000	1989-06-21	30.0	A
USGS	10141000	1989-06-22	45.0	A
USGS	10141000	1989-06-23	54.0	A
USGS	10141000	1989-06-24	43.0	A
USGS	10141000	1989-06-25	46.0	A
USGS	10141000	1989-06-26	33.0	A
USGS	10141000	1989-06-27	63.0	A
USGS	10141000	1989-06-28	79.0	A
USGS	10141000	1989-06-29	74.0	A
USGS	10141000	1989-06-30	42.0	A
USGS	10141000	1989-07-01	29.0	A
USGS	10141000	1989-07-02	23.0	A
USGS	10141000	1989-07-03	33.0	A
USGS	10141000	1989-07-04	37.0	A
USGS	10141000	1989-07-05	36.0	A
USGS	10141000	1989-07-06	55.0	A
USGS	10141000	1989-07-07	43.0	A
USGS	10141000	1989-07-08	25.0	A
USGS	10141000	1989-07-09	26.0	A
USGS	10141000	1989-07-10	28.0	A
USGS	10141000	1989-07-11	34.0	A
USGS	10141000	1989-07-12	39.0	A
USGS	10141000	1989-07-13	59.0	A
USGS	10141000	1989-07-14	58.0	A
USGS	10141000	1989-07-15	27.0	A
USGS	10141000	1989-07-16	23.0	A
USGS	10141000	1989-07-17	22.0	A
USGS	10141000	1989-07-18	22.0	A
USGS	10141000	1989-07-19	25.0	A
USGS	10141000	1989-07-20	23.0	A
USGS	10141000	1989-07-21	24.0	A
USGS	10141000	1989-07-22	29.0	A
USGS	10141000	1989-07-23	35.0	A
USGS	10141000	1989-07-24	25.0	A
USGS	10141000	1989-07-25	34.0	A
USGS	10141000	1989-07-26	23.0	A
USGS	10141000	1989-07-27	23.0	A
USGS	10141000	1989-07-28	36.0	A
USGS	10141000	1989-07-29	54.0	A
USGS	10141000	1989-07-30	35.0	A
USGS	10141000	1989-07-31	39.0	A
USGS	10141000	1989-08-01	30.0	A
USGS	10141000	1989-08-02	24.0	A
USGS	10141000	1989-08-03	23.0	A
USGS	10141000	1989-08-04	32.0	A
USGS	10141000	1989-08-05	52.0	A
USGS	10141000	1989-08-06	47.0	A
USGS	10141000	1989-08-07	51.0	A
USGS	10141000	1989-08-08	29.0	A
USGS	10141000	1989-08-09	35.0	A
USGS	10141000	1989-08-10	50.0	A
USGS	10141000	1989-08-11	38.0	A
USGS	10141000	1989-08-12	38.0	A
USGS	10141000	1989-08-13	42.0	A
USGS	10141000	1989-08-14	43.0	A
USGS	10141000	1989-08-15	36.0	A
USGS	10141000	1989-08-16	35.0	A
USGS	10141000	1989-08-17	26.0	A
USGS	10141000	1989-08-18	25.0	A
USGS	10141000	1989-08-19	85.0	A
USGS	10141000	1989-08-20	89.0	A
USGS	10141000	1989-08-21	71.0	A
USGS	10141000	1989-08-22	40.0	A
USGS	10141000	1989-08-23	33.0	A
USGS	10141000	1989-08-24	45.0	A
USGS	10141000	1989-08-25	100	A
USGS	10141000	1989-08-26	94.0	A
USGS	10141000	1989-08-27	59.0	A
USGS	10141000	1989-08-28	37.0	A
USGS	10141000	1989-08-29	31.0	A
USGS	10141000	1989-08-30	35.0	A
USGS	10141000	1989-08-31	30.0	A
USGS	10141000	1989-09-01	30.0	A
USGS	10141000	1989-09-02	28.0	A
USGS	10141000	1989-09-03	29.0	A
USGS	10141000	1989-09-04	43.0	A
USGS	10141000	1989-09-05	37.0	A
USGS	10141000	1989-09-06	46.0	A
USGS	10141000	1989-09-07	47.0	A
USGS	10141000	1989-09-08	51.0	A
USGS	10141000	1989-09-09	63.0	A
USGS	10141000	1989-09-10	82.0	A
USGS	10141000	1989-09-11	96.0	A
USGS	10141000	1989-09-12	58.0	A
USGS	10141000	1989-09-13	73.0	A
USGS	10141000	1989-09-14	71.0	A
USGS	10141000	1989-09-15	83.0	A
